id,Formule,BG,IM,CA,a,b,c,alpha,beta,gamma
mp-863749,Rb2Hf2O5,1.9468,False,2636.6504019237336,4.03150368,4.03150368,9.01397468,90.0,90.0,90.0
mp-863759,CsK2Bi,0.3009999999999999,False,569617.9641444291,8.8081554,8.8081554,8.8081554,90.0,90.0,90.0
mp-863760,CsAcTe2,0.8775000000000004,False,172949.86270642153,8.4539064,8.4539064,8.4539064,90.0,90.0,90.0
mp-864755,LiAcTe2,0.5574000000000003,False,274293.96576027304,7.92575288,7.92575288,7.92575288,90.0,90.0,90.0
mp-865028,AcTlTe2,0.6253000000000002,False,712155.802249361,8.14793804,8.14793804,8.14793804,90.0,90.0,90.0
mp-865081,NaAcTe2,0.6033999999999997,False,238701.9744730853,8.02953576,8.02953576,8.02953576,90.0,90.0,90.0
mp-865120,NaPaO3,2.952,False,4087.962300209894,4.32748724,4.32748724,4.32748724,90.0,90.0,90.0
mp-865145,NaTl2Bi,0.2027000000000001,False,1111950.0980867252,7.854035361823044,7.854035361823044,7.854035361823044,90.0,90.0,90.0
mp-865185,Mg(BeAs)2,0.4041999999999994,False,60947.47739159403,3.784977936815881,3.784977936815881,6.414493850617873,90.0,90.0,120.0
mp-865427,KSrCO3F,4.1032,False,631.2974990726428,5.314263457506883,5.314263457506883,4.766392,90.0,90.0,120.0
mp-865500,Na2Hf2O5,1.9603,False,2883.826558105766,3.94986172,3.94986172,7.94834719,90.0,90.0,90.0
mp-866101,AcCrO3,2.0031000000000008,False,21851.696212424325,3.944286886666667,3.944286886666667,3.944286886666667,90.0,90.0,90.0
mp-866291,AgBr,1.1708,False,53271.42338579928,6.23979268,6.23979268,6.23979268,90.0,90.0,90.0
mp-866311,Bi3BrO4,0.9257999999999996,False,45597.87923122368,5.573171262730868,5.573047231156498,9.32608953888007,90.0,90.0917737391364,90.0
mp-924129,ZrNiSn,0.4954,False,653745.3474077797,6.115230209406351,6.115230209406351,6.115230209406351,90.0,90.0,90.0
mp-961673,TiFeTe,0.9852000000000009,False,794388.265915828,5.8478520277748975,5.8478520277748975,5.8478520277748975,90.0,90.0,90.0
mp-961685,NaCaAs,1.5819,False,223644.55821876143,6.921518345778773,6.921518345778773,6.921518345778773,90.0,90.0,90.0
mp-961693,ZrInAu,0.4412000000000002,False,828336.2701888955,6.47134664,6.47134664,6.47134664,90.0,90.0,90.0
mp-961713,ZrSnPt,0.9627999999999995,False,810627.5095756301,6.380957184692478,6.380957184692478,6.380957184692478,90.0,90.0,90.0
mp-971787,VBr2,1.1332,False,13545.366654135158,3.823556033608837,3.823556033608837,6.412845862146947,90.0,90.0,120.0
mp-972965,GdF3,2.8622,False,3692.417624135585,5.59827014,5.59827014,5.59827014,90.0,90.0,90.0
mp-973585,LuIO,3.2664000000000004,False,3634.0357731705753,3.83828758,3.83828758,9.34550915,90.0,90.0,90.0
mp-973981,LuBrO,4.3956,False,1968.9459776279507,3.72589343,3.72589343,8.74631276,90.0,90.0,90.0
mp-975144,RbZn4As3,0.0,True,439263.7167006144,4.15008941,4.15008941,10.4182486,90.0,90.0,90.0
mp-975666,PrBrO,4.462199999999999,False,2326.062486856032,4.09254153,4.09254153,7.64333531,90.0,90.0,90.0
mp-976280,LiBr,4.9350000000000005,False,1208.5166786357402,4.139870978391227,4.139870978391227,6.69329149,90.0,90.0,120.0
mp-976876,K2PtC2,0.9937999999999998,False,451019.931460602,5.1383393208137615,5.1383393208137615,5.194543300031988,90.0,90.0,120.0
mp-977455,PaAgO3,0.915,False,12172.728955420327,4.3149707,4.3149707,4.3149707,90.0,90.0,90.0
mp-978852,SrGaSnH,0.4150999999999998,False,823078.0299932134,4.487417146618976,4.487417146618976,5.165524,90.0,90.0,120.0
mp-980057,SrAlGeH,0.7233999999999998,False,671792.7269814577,4.265790426768994,4.265790426768994,4.967268,90.0,90.0,120.0
mp-985586,Na3BrO,1.8815,False,49642.94809167335,4.53313,4.53313,4.53313,90.0,90.0,90.0
mp-985829,HfS2,1.2237,False,500327.6789188816,3.639664180016492,3.639664180016492,6.05556247,90.0,90.0,120.0
mp-985831,HfSe2,0.5342000000000002,False,441836.7798667727,3.766327657969214,3.766327657969214,6.40983541,90.0,90.0,120.0
mp-991652,VCu3Te4,0.5741000000000005,False,382389.1810270629,5.89521396,5.89521396,5.89521396,90.0,90.0,90.0
mp-991676,NbCu3Te4,0.9169,False,440420.9277217963,5.97188355,5.97188355,5.97188355,90.0,90.0,90.0
mp-996959,LiAuO2,1.3059,False,207033.3722138549,4.209500305362495,4.209500305362495,10.612627772652669,90.0,90.0,90.0
mp-996962,LiAgO2,0.6091000000000001,False,460440.1193533771,4.725696790282039,3.60383585,5.316119598181788,90.0,98.49223677849008,90.0
mp-996996,CrAuO2,1.2660000000000005,False,370142.44102127047,3.0150451394121,3.0150451394121,18.34295917559269,90.0,90.0,120.0
mp-997085,SrAgO2,0.0,True,272393.8133378289,3.521643489999999,4.4147146,7.80739204,90.0,90.0,90.0
mp-997086,SrAgO2,0.3423,False,272393.8133378289,7.230343283198597,9.53283753523725,3.588685664985115,90.0,90.72537424192312,90.0
mp-997089,NaAuO2,1.1589999999999998,False,98118.98242760292,6.525206605131641,3.0220150788640394,6.100228589346787,90.0,118.13978271398555,90.0
mp-997161,CoAuO2,0.5045999999999999,False,486575.565140114,2.88452008046639,2.88452008046639,18.262530218742818,90.0,90.0,120.0
mp-998552,BaHfO3,3.5394,False,2506.1967826431346,4.16956679986942,4.16956679986942,4.170376634314528,90.0,90.0,90.0
mp-998739,MgTlF3,4.2135,False,2006.8807782196293,5.763086413121105,5.766610325457446,4.07704487882767,90.0,90.0,90.0
mp-998745,TlZnF3,3.9179,False,2366.6300216511872,4.117341669414059,4.11502468078564,4.12446155633439,90.0,90.03586409848964,90.0
mp-998761,TlNiF3,3.4347,False,14303.261275449491,4.087357523333332,4.087357523333332,4.087357523333332,90.0,90.0,90.0
mp-998762,MnTlF3,2.6304,False,14626.950782545806,5.990576995876367,5.990187502915574,4.233687939534757,90.0,90.02514694156258,90.0
mp-999119,TbTlS2,1.6253000000000002,False,23503.866120427003,4.031738795473204,4.031738795473204,22.478017050000027,90.0,90.0,120.0
mp-999121,TbTlTe2,0.7241999999999997,False,490125.2901487312,4.464251603224401,4.464251603224401,24.403128480000216,90.0,90.0,120.0
mp-999126,NaTbS2,2.2791,False,12618.380199229665,3.98929634370196,3.98929634370196,19.780760790000254,90.0,90.0,120.0
mp-999127,NaTbSe2,1.839,False,34556.02104574594,4.135098339999402,4.135098339999402,20.7787327200001,90.0,90.0,120.0
mp-999129,KTbS2,2.3136,False,12327.846896564712,4.057545951190608,4.057545951190608,21.92702457000012,90.0,90.0,120.0
mp-999132,SmTlTe2,0.7035999999999998,False,478348.02896027,4.528859885625826,4.528859885625826,24.383262790000177,90.0,90.0,120.0
mp-999137,SmTlSe2,1.2218999999999998,False,50320.66026953594,4.257916015930584,4.257916015930584,23.165444820000022,90.0,90.0,120.0
mp-999138,SmTlS2,1.6781,False,29242.718401804414,4.113385705120901,4.113385705120901,22.44591846,90.0,90.0,120.0
mp-999265,RbYS2,2.3166,False,11994.236410559237,4.068609414512516,4.068609414512516,22.947026250000047,90.0,90.0,120.0
mp-999269,RbSmTe2,1.3163999999999998,False,356955.66340721736,4.5962600665577655,4.5962600665577655,25.522925130000164,90.0,90.0,120.0
mp-999288,PrTlTe2,0.7640000000000002,False,415730.7476997281,4.609990936156723,4.609990936156723,24.36093785000011,90.0,90.0,120.0
mp-999289,PrTlSe2,1.2621000000000002,False,59542.77243811111,4.349465115263159,4.349465115263159,23.099142010000232,90.0,90.0,120.0
mp-999319,NdTlTe2,0.7119,False,442484.5184729793,4.580890796633336,4.580890796633336,24.31916009000017,90.0,90.0,120.0
mp-999447,NaSmTe2,1.1738,False,380554.0557522936,4.494325786176798,4.494325786176798,22.49224722,90.0,90.0,120.0
mp-999448,NaYSe2,1.8434,False,30876.567203796734,4.123714778678401,4.123714778678401,20.766477660000124,90.0,90.0,120.0
mp-999460,NaScS2,1.6789999999999998,False,93001.3602918998,3.758886382252885,3.758886382252885,19.66185396000013,90.0,90.0,120.0
mp-999461,NaPrSe2,1.7927,False,110102.6628194712,4.303160475141688,4.303160475141688,20.790608580000026,90.0,90.0,120.0
mp-999470,NaNdS2,2.2045000000000003,False,19330.69599108537,4.121989076352577,4.121989076352577,19.846926810000127,90.0,90.0,120.0
mp-999471,NaNdSe2,1.8121000000000005,False,92800.49036597468,4.266642009617511,4.266642009617511,20.792243850000023,90.0,90.0,120.0
mp-999472,NaLaSe2,2.2767,False,31385.70145635,4.373467334175715,4.373467334175715,20.620552770000003,90.0,90.0,120.0
mp-999474,NaHoSe2,1.8867,False,26900.545035384435,4.098760344517762,4.098760344517762,20.7781075500002,90.0,90.0,120.0
mp-999488,NaDySe2,1.8635,False,30314.56605309494,4.116627860194909,4.116627860194909,20.748484620000124,90.0,90.0,120.0
mp-999489,NaGdSe2,1.3585,False,121914.21972806784,4.170707572876919,4.170707572876919,20.73703606903751,90.0,90.0,120.0
mp-999490,NaDyS2,2.2856,False,11759.12847342757,3.967093446078795,3.967093446078795,19.779183690000103,90.0,90.0,120.0
